time,ecg,peak
1757168840397.5225,-45,0
1757168840405.2148,-45,0
1757168840412.9072,-48,0
1757168840420.5996,-43,0
1757168840428.292,-43,0
1757168840435.9844,-43,0
1757168840443.6768,-39,0
1757168840451.3691,-36,0
1757168840459.0615,-39,0
1757168840466.754,-39,0
1757168840474.4463,-34,0
1757168840482.1387,-32,0
1757168840489.831,-32,0
1757168840497.5234,-29,0
1757168840505.2158,-32,0
1757168840512.9082,-32,0
1757168840520.6006,-32,0
1757168840528.293,-27,0
1757168840535.9854,-25,0
1757168840543.6777,-25,0
1757168840551.37,-25,0
1757168840559.0625,-25,0
1757168840566.755,-22,0
1757168840574.4473,-22,0
1757168840582.1396,-20,0
1757168840589.832,-18,0
1757168840597.5244,-22,0
1757168840605.2168,-22,0
1757168840612.9092,-18,0
1757168840620.6016,-16,0
1757168840628.294,-13,0
1757168840635.9863,-16,0
1757168840643.6787,-18,0
1757168840651.371,-16,0
1757168840659.0635,-13,0
1757168840666.7559,-11,0
1757168840674.4482,-13,0
1757168840682.1406,-13,0
1757168840689.833,-13,0
1757168840697.5254,-13,0
1757168840705.2178,-9,0
1757168840712.9102,0,0
1757168840720.6025,13,0
1757168840728.295,22,0
1757168840735.9873,27,0
1757168840743.6797,25,0
1757168840751.372,11,0
1757168840759.0645,-2,0
1757168840766.7568,-9,0
1757168840774.4492,-16,0
1757168840782.1416,-20,0
1757168840789.834,-18,0
1757168840797.5264,-13,0
1757168840805.2188,-25,0
1757168840812.9111,-82,0
1757168840820.6035,-98,0
1757168840828.296,160,0
1757168840906.6519,751,0
1757168840914.3442,1365,0
1757168840922.0366,1544,0
1757168840929.729,862,0
1757168840937.4214,-177,0
1757168840945.1138,-402,0
1757168840952.8062,-68,0
1757168840960.4985,-89,0
1757168840968.191,-223,0
1757168840975.8833,-144,0
1757168840983.5757,-105,0
1757168840991.268,-147,0
1757168840998.9604,-119,0
1757168841006.6528,-82,0
1757168841014.3452,-85,0
1757168841022.0376,-73,0
1757168841029.73,-50,0
1757168841037.4224,-45,0
1757168841045.1147,-36,0
1757168841052.8071,-13,0
1757168841060.4995,6,0
1757168841068.192,25,0
1757168841075.8843,43,0
1757168841083.5767,59,0
1757168841091.269,80,0
1757168841098.9614,105,0
1757168841106.6538,128,0
1757168841114.3462,144,0
1757168841122.0386,154,0
1757168841129.731,154,0
1757168841137.4233,144,0
1757168841145.1157,126,0
1757168841152.808,98,0
1757168841160.5005,68,0
1757168841168.1929,27,0
1757168841175.8853,-20,0
1757168841183.5776,-59,0
1757168841191.27,-85,0
1757168841198.9624,-105,0
1757168841206.6548,-119,0
1757168841214.3472,-135,0
1757168841222.0396,-142,0
1757168841229.732,-133,0
1757168841237.4243,-126,0
1757168841245.1167,-128,0
1757168841252.809,-126,0
1757168841260.5015,-124,0
1757168841268.1938,-119,0
1757168841275.8862,-110,0
1757168841283.5786,-101,0
1757168841291.271,-98,0
1757168841298.9634,-96,0
1757168841306.6558,-94,0
1757168841314.3481,-98,0
1757168841322.0405,-96,0
1757168841329.733,-82,0
1757168841337.4253,-71,0
1757168841345.1177,-71,0
1757168841352.81,-71,0
1757168841360.5024,-66,0
1757168841368.1948,-64,0
1757168841375.8872,-62,0
1757168841383.5796,-55,0
1757168841391.272,-55,0
1757168841398.9644,-62,0
1757168841406.6567,-66,0
1757168841414.349,-59,0
1757168841422.0415,-59,0
1757168841429.734,-66,0
1757168841437.4263,-66,0
1757168841445.1187,-62,0
1757168841452.811,-62,0
1757168841460.5034,-59,0
1757168841488.9832,-57,0
1757168841496.6755,-55,0
1757168841504.368,-55,0
1757168841512.0603,-55,0
1757168841519.7527,-57,0
1757168841527.445,-57,0
1757168841535.1375,-55,0
1757168841542.8298,-50,0
1757168841550.5222,-48,0
1757168841558.2146,-48,0
1757168841565.907,-48,0
1757168841573.5994,-48,0
1757168841581.2917,-48,0
1757168841588.9841,-52,0
1757168841596.6765,-62,0
1757168841604.369,-59,0
1757168841612.0613,-48,0
1757168841619.7537,-43,0
1757168841627.446,-41,0
1757168841635.1384,-43,0
1757168841642.8308,-45,0
1757168841650.5232,-45,0
1757168841658.2156,-41,0
1757168841665.908,-36,0
1757168841673.6003,-36,0
1757168841681.2927,-39,0
1757168841688.985,-41,0
1757168841696.6775,-41,0
1757168841704.3699,-36,0
1757168841712.0623,-29,0
1757168841719.7546,-29,0
1757168841727.447,-34,0
1757168841735.1394,-36,0
1757168841742.8318,-32,0
1757168841750.5242,-29,0
1757168841758.2166,-32,0
1757168841765.909,-32,0
1757168841773.6013,-22,0
1757168841781.2937,-9,0
1757168841788.986,4,0
1757168841796.6785,9,0
1757168841804.3708,11,0
1757168841812.0632,4,0
1757168841819.7556,-16,0
1757168841827.448,-32,0
1757168841835.1404,-34,0
1757168841842.8328,-36,0
1757168841850.5251,-43,0
1757168841858.2175,-45,0
1757168841865.91,-55,0
1757168841873.6023,-103,0
1757168841881.2947,-87,0
1757168841888.987,232,0
1757168841896.6794,866,0
1757168841904.3718,1455,0
1757168841912.0642,1485,0
1757168841919.7566,623,0
1757168841927.449,-372,0
1757168841935.1414,-402,0
1757168841942.8337,-43,0
1757168841950.5261,-133,0
1757168841958.2185,-243,0
1757168841965.911,-140,0
1757168841973.6033,-119,0
1757168841981.2957,-151,0
1757168841988.988,-117,0
1757168841996.6804,-91,0
1757168842004.3728,-105,0
1757168842012.0652,-89,0
1757168842019.7576,-64,0
1757168842027.45,-57,0
1757168842035.1423,-43,0
1757168842042.8347,-20,0
1757168841984.921,0,0
1757168841992.6133,16,0
1757168842000.3057,32,0
1757168842007.998,55,0
1757168842015.6904,85,0
1757168842023.3828,103,0
1757168842031.0752,108,0
1757168842038.7676,124,0
1757168842046.46,147,0
1757168842054.1523,147,0
1757168842061.8447,135,0
1757168842069.537,117,0
1757168842077.2295,85,0
1757168842084.9219,45,0
1757168842092.6143,2,0
1757168842100.3066,-43,0
1757168842107.999,-89,0
1757168842115.6914,-137,0
1757168842123.3838,-172,0
1757168842131.0762,-172,0
1757168842138.7686,-167,0
1757168842146.461,-177,0
1757168842154.1533,-172,0
1757168842161.8457,-165,0
1757168842169.538,-160,0
1757168842177.2305,-156,0
1757168842184.9229,-147,0
1757168842192.6152,-147,0
1757168842200.3076,-140,0
1757168842208.0,-133,0
1757168842215.6924,-126,0
1757168842223.3848,-117,0
1757168842231.0771,-110,0
1757168842238.7695,-108,0
1757168842246.462,-105,0
1757168842254.1543,-101,0
1757168842261.8467,-94,0
1757168842269.539,-89,0
1757168842277.2314,-89,0
1757168842284.9238,-96,0
1757168842292.6162,-103,0
1757168842300.3086,-98,0
1757168842308.001,-89,0
1757168842315.6934,-87,0
1757168842323.3857,-89,0
1757168842331.0781,-89,0
1757168842338.7705,-89,0
1757168842346.463,-89,0
1757168842354.1553,-87,0
1757168842361.8477,-85,0
1757168842369.54,-85,0
1757168842377.2324,-87,0
1757168842384.9248,-87,0
1757168842392.6172,-85,0
1757168842400.3096,-80,0
1757168842408.002,-75,0
1757168842415.6943,-78,0
1757168842423.3867,-78,0
1757168842431.079,-75,0
1757168842438.7715,-75,0
1757168842446.4639,-73,0
1757168842454.1562,-68,0
1757168842461.8486,-66,0
1757168842469.541,-68,0
1757168842477.2334,-71,0
1757168842484.9258,-68,0
1757168842492.6182,-66,0
1757168842500.3105,-64,0
1757168842508.003,-62,0
1757168842515.6953,-62,0
1757168842523.3877,-64,0
1757168842531.08,-62,0
1757168842538.7725,-55,0
1757168842575.2014,-57,0
1757168842582.8938,-59,0
1757168842590.5862,-57,0
1757168842598.2786,-57,0
1757168842605.971,-57,0
1757168842613.6633,-50,0
1757168842621.3557,-45,0
1757168842629.048,-48,0
1757168842636.7405,-59,0
1757168842644.4329,-62,0
1757168842652.1252,-36,0
1757168842659.8176,-11,0
1757168842667.51,-6,0
1757168842675.2024,-6,0
1757168842682.8948,-13,0
1757168842690.5872,-32,0
1757168842698.2795,-43,0
1757168842705.972,-41,0
1757168842713.6643,-36,0
1757168842721.3567,-39,0
1757168842729.049,-41,0
1757168842736.7415,-66,0
1757168842744.4338,-124,0
1757168842752.1262,-82,0
1757168842759.8186,287,0
1757168842767.511,944,0
1757168842775.2034,1505,0
1757168842782.8958,1455,0
1757168842790.5881,517,0
1757168842798.2805,-402,0
1757168842805.973,-328,0
1757168842813.6653,-27,0
1757168842821.3577,-177,0
1757168842829.05,-245,0
1757168842836.7424,-124,0
1757168842844.4348,-124,0
1757168842852.1272,-154,0
1757168842859.8196,-114,0
1757168842867.512,-94,0
1757168842875.2043,-98,0
1757168842882.8967,-75,0
1757168842890.589,-52,0
1757168842898.2815,-43,0
1757168842905.9739,-29,0
1757168842913.6663,-13,0
1757168842921.3586,2,0
1757168842929.051,27,0
1757168842936.7434,48,0
1757168842944.4358,71,0
1757168842952.1282,94,0
1757168842959.8206,114,0
1757168842967.513,135,0
1757168842975.2053,156,0
1757168842982.8977,167,0
1757168842990.59,165,0
1757168842998.2825,149,0
1757168843005.9749,121,0
1757168843013.6672,91,0
1757168843021.3596,59,0
1757168843029.052,16,0
1757168843036.7444,-29,0
1757168843044.4368,-71,0
1757168843052.1292,-101,0
1757168843059.8215,-117,0
1757168843067.514,-126,0
1757168843075.2063,-133,0
1757168843082.8987,-135,0
1757168843090.591,-135,0
1757168843098.2834,-135,0
1757168843105.9758,-126,0
1757168843113.6682,-117,0
1757168843121.3606,-114,0
1757168843129.053,-110,0
1757168843109.112,-108,0
1757168843116.8044,-103,0
1757168843124.4968,-94,0
1757168843132.1892,-85,0
1757168843139.8816,-80,0
1757168843147.574,-78,0
1757168843155.2664,-78,0
1757168843162.9587,-75,0
1757168843170.6511,-66,0
1757168843178.3435,-62,0
1757168843186.036,-59,0
1757168843193.7283,-62,0
1757168843201.4207,-73,0
1757168843209.113,-73,0
1757168843216.8054,-57,0
1757168843224.4978,-52,0
1757168843232.1902,-57,0
1757168843239.8826,-57,0
1757168843247.575,-57,0
1757168843255.2673,-59,0
1757168843262.9597,-55,0
1757168843270.652,-50,0
1757168843278.3445,-50,0
1757168843286.0369,-50,0
1757168843293.7292,-55,0
1757168843301.4216,-62,0
1757168843309.114,-52,0
1757168843316.8064,-41,0
1757168843324.4988,-43,0
1757168843332.1912,-45,0
1757168843339.8835,-41,0
1757168843347.576,-41,0
1757168843355.2683,-39,0
1757168843362.9607,-34,0
1757168843370.653,-32,0
1757168843378.3455,-36,0
1757168843386.0378,-36,0
1757168843393.7302,-32,0
1757168843401.4226,-27,0
1757168843409.115,-27,0
1757168843416.8074,-27,0
1757168843424.4998,-27,0
1757168843432.1921,-27,0
1757168843439.8845,-27,0
1757168843447.577,-25,0
1757168843455.2693,-20,0
1757168843462.9617,-22,0
1757168843470.654,-25,0
1757168843478.3464,-22,0
1757168843486.0388,-22,0
1757168843493.7312,-20,0
1757168843501.4236,-18,0
1757168843509.116,-20,0
1757168843516.8083,-20,0
1757168843524.5007,-20,0
1757168843532.193,-18,0
1757168843539.8855,-18,0
1757168843547.578,-16,0
1757168843555.2703,-16,0
1757168843562.9626,-6,0
1757168843570.655,9,0
1757168843578.3474,16,0
1757168843586.0398,22,0
1757168843593.7322,25,0
1757168843601.4246,11,0
1757168843609.117,-9,0
1757168843616.8093,-20,0
1757168843624.5017,-22,0
1757168843632.194,-18,0
1757168843639.8865,-13,0
1757168843647.5789,-22,0
1757168843655.2712,-57,0
1757168843662.9636,-119,0
1757168843657.4111,-45,0
1757168843665.1035,370,0
1757168843672.796,1027,0
1757168843680.4883,1528,0
1757168843688.1807,1379,0
1757168843695.873,400,0
1757168843703.5654,-404,0
1757168843711.2578,-248,0
1757168843718.9502,-13,0
1757168843726.6426,-197,0
1757168843734.335,-239,0
1757168843742.0273,-119,0
1757168843749.7197,-131,0
1757168843757.412,-154,0
1757168843765.1045,-105,0
1757168843772.7969,-91,0
1757168843780.4893,-98,0
1757168843788.1816,-82,0
1757168843795.874,-71,0
1757168843803.5664,-55,0
1757168843811.2588,-32,0
1757168843818.9512,-16,0
1757168843826.6436,0,0
1757168843834.336,22,0
1757168843842.0283,45,0
1757168843849.7207,71,0
1757168843857.413,91,0
1757168843865.1055,110,0
1757168843872.7979,131,0
1757168843880.4902,144,0
1757168843888.1826,151,0
1757168843895.875,147,0
1757168843903.5674,133,0
1757168843911.2598,108,0
1757168843918.9521,82,0
1757168843926.6445,50,0
1757168843934.337,9,0
1757168843942.0293,-34,0
1757168843949.7217,-71,0
1757168843957.414,-101,0
1757168843965.1064,-114,0
1757168843972.7988,-124,0
1757168843980.4912,-133,0
1757168843988.1836,-135,0
1757168843995.876,-131,0
1757168844003.5684,-128,0
1757168844011.2607,-121,0
1757168844018.9531,-119,0
1757168844026.6455,-121,0
1757168844034.338,-114,0
1757168844042.0303,-105,0
1757168844049.7227,-103,0
1757168844057.415,-94,0
1757168844065.1074,-87,0
1757168844072.7998,-87,0
1757168844080.4922,-85,0
1757168844088.1846,-80,0
1757168844095.877,-75,0
1757168844103.5693,-73,0
1757168844111.2617,-73,0
1757168844118.954,-71,0
1757168844126.6465,-68,0
1757168844134.3389,-68,0
1757168844142.0312,-66,0
1757168844149.7236,-62,0
1757168844157.416,-62,0
1757168844165.1084,-68,0
1757168844172.8008,-68,0
1757168844180.4932,-68,0
1757168844188.1855,-71,0
1757168844195.878,-68,0
1757168844203.5703,-66,0
1757168844211.2627,-66,0
1757168844279.0337,-68,0
1757168844286.726,-68,0
1757168844294.4185,-68,0
1757168844302.1108,-64,0
1757168844309.8032,-64,0
1757168844317.4956,-68,0
1757168844325.188,-78,0
1757168844332.8804,-80,0
1757168844340.5728,-66,0
1757168844348.2651,-59,0
1757168844355.9575,-71,0
1757168844363.65,-75,0
1757168844371.3423,-59,0
1757168844379.0347,-50,0
1757168844386.727,-50,0
1757168844394.4194,-45,0
1757168844402.1118,-45,0
1757168844409.8042,-52,0
1757168844417.4966,-52,0
1757168844425.189,-43,0
1757168844432.8813,-39,0
1757168844440.5737,-41,0
1757168844448.266,-39,0
1757168844455.9585,-39,0
1757168844463.651,-43,0
1757168844471.3433,-39,0
1757168844479.0356,-27,0
1757168844486.728,-27,0
1757168844494.4204,-34,0
1757168844502.1128,-39,0
1757168844509.8052,-39,0
1757168844517.4976,-36,0
1757168844525.19,-34,0
1757168844532.8823,-29,0
1757168844540.5747,-27,0
1757168844548.267,-32,0
1757168844555.9595,-29,0
1757168844563.6519,-27,0
1757168844571.3442,-22,0
1757168844579.0366,-16,0
1757168844586.729,-4,0
1757168844594.4214,0,0
1757168844602.1138,0,0
1757168844609.8062,6,0
1757168844617.4985,4,0
1757168844625.191,-13,0
1757168844632.8833,-27,0
1757168844640.5757,-32,0
1757168844648.268,-29,0
1757168844655.9604,-27,0
1757168844663.6528,-27,0
1757168844671.3452,-55,0
1757168844679.0376,-110,0
1757168844686.73,-66,0
1757168844694.4224,308,0
1757168844702.1147,956,0
1757168844709.8071,1487,0
1757168844717.4995,1404,0
1757168844725.192,466,0
1757168844732.8843,-425,0
1757168844740.5767,-328,0
1757168844748.269,-18,0
1757168844755.9614,-156,0
1757168844763.6538,-225,0
1757168844771.3462,-121,0
1757168844779.0386,-128,0
1757168844786.731,-154,0
1757168844794.4233,-105,0
1757168844802.1157,-87,0
1757168844809.808,-94,0
1757168844817.5005,-80,0
1757168844825.1929,-64,0
1757168844832.8853,-48,0
1757168844775.69,-27,0
1757168844783.3823,-11,0
1757168844791.0747,0,0
1757168844798.767,11,0
1757168844806.4595,25,0
1757168844814.1519,55,0
1757168844821.8442,89,0
1757168844829.5366,114,0
1757168844837.229,131,0
1757168844844.9214,142,0
1757168844852.6138,147,0
1757168844860.3062,147,0
1757168844867.9985,137,0
1757168844875.691,117,0
1757168844883.3833,87,0
1757168844891.0757,41,0
1757168844898.768,-11,0
1757168844906.4604,-39,0
1757168844914.1528,-64,0
1757168844921.8452,-98,0
1757168844929.5376,-121,0
1757168844937.23,-133,0
1757168844944.9224,-140,0
1757168844952.6147,-142,0
1757168844960.3071,-137,0
1757168844967.9995,-133,0
1757168844975.692,-131,0
1757168844983.3843,-126,0
1757168844991.0767,-121,0
1757168844998.769,-110,0
1757168845006.4614,-103,0
1757168845014.1538,-98,0
1757168845021.8462,-94,0
1757168845029.5386,-87,0
1757168845037.231,-80,0
1757168845044.9233,-71,0
1757168845052.6157,-66,0
1757168845060.308,-66,0
1757168845068.0005,-64,0
1757168845075.6929,-62,0
1757168845083.3853,-57,0
1757168845091.0776,-52,0
1757168845098.77,-50,0
1757168845106.4624,-55,0
1757168845114.1548,-57,0
1757168845121.8472,-59,0
1757168845129.5396,-68,0
1757168845137.232,-66,0
1757168845144.9243,-57,0
1757168845152.6167,-55,0
1757168845160.309,-59,0
1757168845168.0015,-64,0
1757168845175.6938,-64,0
1757168845183.3862,-55,0
1757168845191.0786,-52,0
1757168845198.771,-57,0
1757168845206.4634,-57,0
1757168845214.1558,-52,0
1757168845221.8481,-52,0
1757168845229.5405,-52,0
1757168845237.233,-48,0
1757168845244.9253,-43,0
1757168845252.6177,-45,0
1757168845260.31,-45,0
1757168845268.0024,-45,0
1757168845275.6948,-45,0
1757168845283.3872,-45,0
1757168845291.0796,-43,0
1757168845298.772,-45,0
1757168845306.4644,-50,0
1757168845314.1567,-57,0
1757168845321.849,-45,0
1757168845329.5415,-34,0
1757168845405.4194,-41,0
1757168845413.1118,-43,0
1757168845420.8042,-39,0
1757168845428.4966,-36,0
1757168845436.189,-36,0
1757168845443.8813,-29,0
1757168845451.5737,-29,0
1757168845459.266,-32,0
1757168845466.9585,-18,0
1757168845474.651,0,0
1757168845482.3433,6,0
1757168845490.0356,6,0
1757168845497.728,-6,0
1757168845505.4204,-25,0
1757168845513.1128,-32,0
1757168845520.8052,-29,0
1757168845528.4976,-25,0
1757168845536.19,-20,0
1757168845543.8823,-29,0
1757168845551.5747,-71,0
1757168845559.267,-110,0
1757168845566.9595,36,0
1757168845574.6519,547,0
1757168845582.3442,1218,0
1757168845590.0366,1584,0
1757168845597.729,1135,0
1757168845605.4214,25,0
1757168845613.1138,-519,0
1757168845620.8062,-177,0
1757168845628.4985,-32,0
1757168845636.191,-211,0
1757168845643.8833,-172,0
1757168845651.5757,-91,0
1757168845659.268,-135,0
1757168845666.9604,-128,0
1757168845674.6528,-78,0
1757168845682.3452,-80,0
1757168845690.0376,-80,0
1757168845697.73,-50,0
1757168845705.4224,-39,0
1757168845713.1147,-29,0
1757168845720.8071,-9,0
1757168845728.4995,9,0
1757168845736.192,27,0
1757168845743.8843,50,0
1757168845751.5767,71,0
1757168845759.269,96,0
1757168845766.9614,119,0
1757168845774.6538,140,0
1757168845782.3462,163,0
1757168845790.0386,179,0
1757168845797.731,179,0
1757168845805.4233,167,0
1757168845813.1157,149,0
1757168845820.808,121,0
1757168845828.5005,87,0
1757168845836.1929,43,0
1757168845843.8853,-2,0
1757168845851.5776,-45,0
1757168845859.27,-87,0
1757168845866.9624,-114,0
1757168845874.6548,-133,0
1757168845882.3472,-151,0
1757168845890.0396,-156,0
1757168845897.732,-142,0
1757168845905.4243,-135,0
1757168845913.1167,-133,0
1757168845920.809,-124,0
1757168845928.5015,-117,0
1757168845936.1938,-112,0
1757168845943.8862,-108,0
1757168845951.5786,-103,0
1757168845959.271,-96,0
1757168845904.8003,-87,0
1757168845912.4927,-80,0
1757168845920.185,-80,0
1757168845927.8774,-73,0
1757168845935.5698,-66,0
1757168845943.2622,-64,0
1757168845950.9546,-57,0
1757168845958.647,-55,0
1757168845966.3394,-57,0
1757168845974.0317,-62,0
1757168845981.724,-71,0
1757168845989.4165,-71,0
1757168845997.109,-57,0
1757168846004.8013,-55,0
1757168846012.4937,-59,0
1757168846020.186,-64,0
1757168846027.8784,-73,0
1757168846035.5708,-68,0
1757168846043.2632,-55,0
1757168846050.9556,-52,0
1757168846058.648,-55,0
1757168846066.3403,-50,0
1757168846074.0327,-48,0
1757168846081.725,-48,0
1757168846089.4175,-41,0
1757168846097.1099,-39,0
1757168846104.8022,-41,0
1757168846112.4946,-39,0
1757168846120.187,-34,0
1757168846127.8794,-32,0
1757168846135.5718,-32,0
1757168846143.2642,-32,0
1757168846150.9565,-32,0
1757168846158.649,-32,0
1757168846166.3413,-29,0
1757168846174.0337,-25,0
1757168846181.726,-25,0
1757168846189.4185,-25,0
1757168846197.1108,-25,0
1757168846204.8032,-22,0
1757168846212.4956,-22,0
1757168846220.188,-20,0
1757168846227.8804,-16,0
1757168846235.5728,-16,0
1757168846243.2651,-18,0
1757168846250.9575,-20,0
1757168846258.65,-11,0
1757168846266.3423,6,0
1757168846274.0347,18,0
1757168846281.727,22,0
1757168846289.4194,25,0
1757168846297.1118,20,0
1757168846304.8042,4,0
1757168846312.4966,-13,0
1757168846320.189,-27,0
1757168846327.8813,-27,0
1757168846335.5737,-18,0
1757168846343.266,-16,0
1757168846350.9585,-32,0
1757168846358.651,-82,0
1757168846366.3433,-110,0
1757168846374.0356,128,0
1757168846381.728,714,0
1757168846389.4204,1361,0
1757168846397.1128,1595,0
1757168846404.8052,963,0
1757168846412.4976,-112,0
1757168846420.19,-404,0
1757168846427.8823,-62,0
1757168846435.5747,-68,0
1757168846443.267,-223,0
1757168846450.9595,-142,0
1757168846458.6519,-94,0
1757168846483.687,-137,0
1757168846491.3794,-121,0
1757168846499.0718,-82,0
1757168846506.7642,-78,0
1757168846514.4565,-66,0
1757168846522.149,-48,0
1757168846529.8413,-43,0
1757168846537.5337,-45,0
1757168846545.226,-27,0
1757168846552.9185,4,0
1757168846560.6108,29,0
1757168846568.3032,45,0
1757168846575.9956,68,0
1757168846583.688,89,0
1757168846591.3804,112,0
1757168846599.0728,140,0
1757168846606.7651,158,0
1757168846614.4575,167,0
1757168846622.15,167,0
1757168846629.8423,156,0
1757168846637.5347,135,0
1757168846645.227,112,0
1757168846652.9194,82,0
1757168846660.6118,41,0
1757168846668.3042,-4,0
1757168846675.9966,-48,0
1757168846683.689,-75,0
1757168846691.3813,-91,0
1757168846699.0737,-105,0
1757168846706.766,-114,0
1757168846714.4585,-121,0
1757168846722.151,-124,0
1757168846729.8433,-117,0
1757168846737.5356,-108,0
1757168846745.228,-105,0
1757168846752.9204,-101,0
1757168846760.6128,-98,0
1757168846768.3052,-101,0
1757168846775.9976,-94,0
1757168846783.69,-85,0
1757168846791.3823,-82,0
1757168846799.0747,-80,0
1757168846806.767,-80,0
1757168846814.4595,-78,0
1757168846822.1519,-71,0
1757168846829.8442,-66,0
1757168846837.5366,-73,0
1757168846845.229,-75,0
1757168846852.9214,-68,0
1757168846860.6138,-64,0
1757168846868.3062,-62,0
1757168846875.9985,-55,0
1757168846883.691,-55,0
1757168846891.3833,-59,0
1757168846899.0757,-62,0
1757168846906.768,-66,0
1757168846914.4604,-62,0
1757168846922.1528,-62,0
1757168846929.8452,-64,0
1757168846937.5376,-66,0
1757168846945.23,-71,0
1757168846952.9224,-71,0
1757168846960.6147,-68,0
1757168846968.3071,-68,0
1757168846975.9995,-68,0
1757168846983.692,-68,0
1757168846991.3843,-75,0
1757168846999.0767,-78,0
1757168847006.769,-73,0
1757168847014.4614,-71,0
1757168847022.1538,-73,0
1757168847029.8462,-75,0
1757168847037.5386,-80,0
1757168847116.4177,-82,0
1757168847124.11,-78,0
1757168847131.8025,-75,0
1757168847139.4949,-78,0
1757168847147.1873,-82,0
1757168847154.8796,-87,0
1757168847162.572,-85,0
1757168847170.2644,-82,0
1757168847177.9568,-82,0
1757168847185.6492,-87,0
1757168847193.3416,-103,0
1757168847201.034,-112,0
1757168847208.7263,-101,0
1757168847216.4187,-89,0
1757168847224.111,-94,0
1757168847231.8035,-94,0
1757168847239.4958,-89,0
1757168847247.1882,-87,0
1757168847254.8806,-78,0
1757168847262.573,-64,0
1757168847270.2654,-55,0
1757168847277.9578,-55,0
1757168847285.6501,-62,0
1757168847293.3425,-75,0
1757168847301.035,-91,0
1757168847308.7273,-103,0
1757168847316.4197,-103,0
1757168847324.112,-101,0
1757168847331.8044,-103,0
1757168847339.4968,-112,0
1757168847347.1892,-156,0
1757168847354.8816,-209,0
1757168847362.574,-78,0
1757168847370.2664,411,0
1757168847377.9587,1078,0
1757168847385.6511,1485,0
1757168847393.3435,1126,0
1757168847401.036,55,0
1757168847408.7283,-544,0
1757168847416.4207,-266,0
1757168847424.113,-135,0
1757168847431.8054,-317,0
1757168847439.4978,-289,0
1757168847447.1902,-204,0
1757168847454.8826,-241,0
1757168847462.575,-239,0
1757168847470.2673,-197,0
1757168847477.9597,-195,0
1757168847485.652,-193,0
1757168847493.3445,-167,0
1757168847501.0369,-151,0
1757168847508.7292,-147,0
1757168847516.4216,-131,0
1757168847524.114,-112,0
1757168847531.8064,-96,0
1757168847539.4988,-73,0
1757168847547.1912,-50,0
1757168847554.8835,-32,0
1757168847562.576,-6,0
1757168847570.2683,20,0
1757168847577.9607,36,0
1757168847585.653,48,0
1757168847593.3455,57,0
1757168847601.0378,52,0
1757168847608.7302,32,0
1757168847616.4226,9,0
1757168847624.115,-25,0
1757168847631.8074,-66,0
1757168847639.4998,-110,0
1757168847647.1921,-147,0
1757168847654.8845,-177,0
1757168847662.577,-202,0
1757168847670.2693,-225,0
1757168847563.766,-232,0
1757168847571.4585,-234,0
1757168847579.151,-239,0
1757168847586.8433,-232,0
1757168847594.5356,-220,0
1757168847602.228,-218,0
1757168847609.9204,-216,0
1757168847617.6128,-220,0
1757168847625.3052,-229,0
1757168847632.9976,-211,0
1757168847640.69,-190,0
1757168847648.3823,-188,0
1757168847656.0747,-181,0
1757168847663.767,-172,0
1757168847671.4595,-165,0
1757168847679.1519,-160,0
1757168847686.8442,-158,0
1757168847694.5366,-156,0
1757168847702.229,-149,0
1757168847709.9214,-156,0
1757168847717.6138,-156,0
1757168847725.3062,-135,0
1757168847732.9985,-128,0
1757168847740.691,-140,0
1757168847748.3833,-142,0
1757168847756.0757,-140,0
1757168847763.768,-140,0
1757168847771.4604,-133,0
1757168847779.1528,-131,0
1757168847786.8452,-135,0
1757168847794.5376,-133,0
1757168847802.23,-131,0
1757168847809.9224,-137,0
1757168847817.6147,-135,0
1757168847825.3071,-126,0
1757168847832.9995,-121,0
1757168847840.692,-117,0
1757168847848.3843,-112,0
1757168847856.0767,-105,0
1757168847863.769,-101,0
1757168847871.4614,-103,0
1757168847879.1538,-98,0
1757168847886.8462,-89,0
1757168847894.5386,-87,0
1757168847902.231,-85,0
1757168847909.9233,-82,0
1757168847917.6157,-85,0
1757168847925.308,-87,0
1757168847933.0005,-82,0
1757168847940.6929,-78,0
1757168847948.3853,-80,0
1757168847956.0776,-80,0
1757168847963.77,-75,0
1757168847971.4624,-75,0
1757168847979.1548,-75,0
1757168847986.8472,-73,0
1757168847994.5396,-71,0
1757168848002.232,-71,0
1757168848009.9243,-73,0
1757168848017.6167,-71,0
1757168848025.309,-66,0
1757168848033.0015,-52,0
1757168848040.6938,-39,0
1757168848048.3862,-29,0
1757168848056.0786,-25,0
1757168848063.771,-32,0
1757168848071.4634,-52,0
1757168848079.1558,-66,0
1757168848086.8481,-66,0
1757168848094.5405,-66,0
1757168848102.233,-68,0
1757168848109.9253,-73,0
1757168848117.6177,-87,0
1757168848149.643,-137,0
1757168848157.3354,-147,0
1757168848165.0278,105,0
1757168848172.7202,714,0
1757168848180.4126,1381,0
1757168848188.105,1549,0
1757168848195.7974,765,0
1757168848203.4897,-337,0
1757168848211.1821,-519,0
1757168848218.8745,-133,0
1757168848226.567,-167,0
1757168848234.2593,-308,0
1757168848241.9517,-206,0
1757168848249.644,-170,0
1757168848257.3364,-211,0
1757168848265.0288,-181,0
1757168848272.7212,-156,0
1757168848280.4136,-165,0
1757168848288.106,-149,0
1757168848295.7983,-121,0
1757168848303.4907,-110,0
1757168848311.183,-96,0
1757168848318.8755,-78,0
