ecg,R
37.0,0
4.0,0
-32.0,0
21.0,0
39.0,0
-30.0,0
-58.0,0
-46.0,0
-72.0,0
-89.0,0
-35.0,0
53.0,0
89.0,0
39.0,0
42.0,0
89.0,0
53.0,0
44.0,0
89.0,0
53.0,0
-35.0,0
-84.0,0
-93.0,0
-39.0,0
267.0,0
786.0,0
899.0,1
220.0,0
-471.0,0
-403.0,0
-89.0,0
-56.0,0
-44.0,0
23.0,0
-14.0,0
-56.0,0
-25.0,0
-37.0,0
-79.0,0
-25.0,0
49.0,0
23.0,0
-14.0,0
23.0,0
44.0,0
44.0,0
129.0,0
206.0,0
161.0,0
129.0,0
147.0,0
129.0,0
129.0,0
178.0,0
164.0,0
112.0,0
122.0,0
138.0,0
86.0,0
25.0,0
32.0,0
39.0,0
-9.0,0
-37.0,0
-14.0,0
7.0,0
-9.0,0
-30.0,0
-30.0,0
-32.0,0
-39.0,0
-21.0,0
4.0,0
35.0,0
44.0,0
-2.0,0
-28.0,0
21.0,0
72.0,0
75.0,0
49.0,0
25.0,0
37.0,0
51.0,0
9.0,0
-35.0,0
-14.0,0
-14.0,0
-32.0,0
0.0,0
9.0,0
-28.0,0
-23.0,0
0.0,0
-18.0,0
-30.0,0
-7.0,0
-28.0,0
-122.0,0
-53.0,0
413.0,0
925.0,1
716.0,0
-98.0,0
-450.0,0
-204.0,0
-89.0,0
-105.0,0
-18.0,0
9.0,0
-25.0,0
-25.0,0
-18.0,0
-7.0,0
4.0,0
-9.0,0
-18.0,0
18.0,0
42.0,0
21.0,0
18.0,0
46.0,0
53.0,0
56.0,0
89.0,0
117.0,0
103.0,0
98.0,0
107.0,0
98.0,0
79.0,0
75.0,0
105.0,0
115.0,0
84.0,0
91.0,0
115.0,0
53.0,0
-25.0,0
-7.0,0
37.0,0
11.0,0
-25.0,0
-25.0,0
-21.0,0
11.0,0
49.0,0
14.0,0
-32.0,0
-16.0,0
4.0,0
-7.0,0
18.0,0
46.0,0
14.0,0
-23.0,0
-14.0,0
2.0,0
-14.0,0
-23.0,0
-7.0,0
2.0,0
-2.0,0
-35.0,0
-72.0,0
-35.0,0
61.0,0
89.0,0
44.0,0
23.0,0
0.0,0
-25.0,0
28.0,0
86.0,0
46.0,0
-21.0,0
-70.0,0
-56.0,0
215.0,0
737.0,0
943.0,1
347.0,0
-359.0,0
-345.0,0
-117.0,0
-178.0,0
-178.0,0
-75.0,0
-89.0,0
-96.0,0
-46.0,0
-35.0,0
-42.0,0
-56.0,0
-91.0,0
-61.0,0
39.0,0
49.0,0
14.0,0
53.0,0
53.0,0
35.0,0
117.0,0
161.0,0
100.0,0
91.0,0
143.0,0
154.0,0
138.0,0
131.0,0
107.0,0
84.0,0
105.0,0
93.0,0
11.0,0
-28.0,0
2.0,0
-7.0,0
-44.0,0
-37.0,0
2.0,0
-18.0,0
-63.0,0
-32.0,0
-2.0,0
-18.0,0
-9.0,0
9.0,0
-21.0,0
-37.0,0
7.0,0
23.0,0
0.0,0
25.0,0
72.0,0
35.0,0
0.0,0
39.0,0
51.0,0
21.0,0
14.0,0
0.0,0
-18.0,0
11.0,0
32.0,0
-4.0,0
-4.0,0
14.0,0
-42.0,0
-70.0,0
-23.0,0
-11.0,0
-30.0,0
-18.0,0
-2.0,0
7.0,0
23.0,0
16.0,0
-14.0,0
-53.0,0
-96.0,0
-89.0,0
82.0,0
532.0,0
906.0,1
476.0,0
-366.0,0
-490.0,0
-133.0,0
-84.0,0
-112.0,0
16.0,0
56.0,0
18.0,0
30.0,0
-2.0,0
-46.0,0
0.0,0
35.0,0
9.0,0
-11.0,0
4.0,0
37.0,0
65.0,0
105.0,0
138.0,0
122.0,0
105.0,0
117.0,0
115.0,0
115.0,0
115.0,0
79.0,0
84.0,0
152.0,0
147.0,0
105.0,0
147.0,0
143.0,0
39.0,0
23.0,0
98.0,0
93.0,0
11.0,0
0.0,0
28.0,0
-25.0,0
-56.0,0
25.0,0
21.0,0
-65.0,0
-9.0,0
72.0,0
4.0,0
-53.0,0
4.0,0
39.0,0
2.0,0
-28.0,0
-35.0,0
-21.0,0
-2.0,0
-30.0,0
-84.0,0
-93.0,0
-49.0,0
-16.0,0
-28.0,0
-18.0,0
18.0,0
28.0,0
23.0,0
61.0,0
86.0,0
44.0,0
-9.0,0
-30.0,0
-7.0,0
37.0,0
42.0,0
-30.0,0
-133.0,0
-32.0,0
460.0,0
950.0,1
662.0,0
-248.0,0
-624.0,0
-291.0,0
-84.0,0
-119.0,0
-70.0,0
-9.0,0
-23.0,0
-37.0,0
-49.0,0
-53.0,0
-2.0,0
53.0,0
21.0,0
-23.0,0
37.0,0
117.0,0
115.0,0
100.0,0
112.0,0
124.0,0
133.0,0
136.0,0
115.0,0
105.0,0
117.0,0
110.0,0
103.0,0
124.0,0
147.0,0
117.0,0
46.0,0
9.0,0
18.0,0
14.0,0
-37.0,0
-98.0,0
-96.0,0
-39.0,0
-9.0,0
-28.0,0
-58.0,0
-35.0,0
-4.0,0
-9.0,0
-11.0,0
-14.0,0
-39.0,0
-89.0,0
-131.0,0
-86.0,0
30.0,0
100.0,0
98.0,0
46.0,0
-14.0,0
-25.0,0
4.0,0
-9.0,0
-58.0,0
-58.0,0
-14.0,0
7.0,0
-7.0,0
-21.0,0
-18.0,0
-14.0,0
-11.0,0
-16.0,0
-21.0,0
-4.0,0
-7.0,0
-79.0,0
-122.0,0
133.0,0
687.0,0
936.0,1
352.0,0
-380.0,0
-370.0,0
-82.0,0
-53.0,0
-37.0,0
18.0,0
-11.0,0
-32.0,0
-9.0,0
-14.0,0
-23.0,0
-4.0,0
11.0,0
21.0,0
46.0,0
82.0,0
91.0,0
84.0,0
72.0,0
72.0,0
98.0,0
117.0,0
117.0,0
147.0,0
169.0,0
138.0,0
98.0,0
103.0,0
119.0,0
129.0,0
105.0,0
58.0,0
63.0,0
79.0,0
18.0,0
-39.0,0
-23.0,0
-11.0,0
-28.0,0
-23.0,0
-2.0,0
-4.0,0
-2.0,0
0.0,0
-28.0,0
-28.0,0
42.0,0
77.0,0
28.0,0
-2.0,0
21.0,0
39.0,0
32.0,0
18.0,0
0.0,0
-9.0,0
2.0,0
0.0,0
-23.0,0
-21.0,0
0.0,0
2.0,0
-14.0,0
-25.0,0
2.0,0
42.0,0
35.0,0
23.0,0
44.0,0
49.0,0
23.0,0
14.0,0
42.0,0
58.0,0
23.0,0
4.0,0
42.0,0
58.0,0
2.0,0
-68.0,0
61.0,0
525.0,0
925.0,1
582.0,0
-204.0,0
-401.0,0
-100.0,0
-49.0,0
-107.0,0
-16.0,0
9.0,0
-44.0,0
-44.0,0
-23.0,0
-11.0,0
2.0,0
0.0,0
9.0,0
46.0,0
53.0,0
23.0,0
14.0,0
32.0,0
46.0,0
63.0,0
86.0,0
107.0,0
110.0,0
100.0,0
107.0,0
126.0,0
122.0,0
105.0,0
119.0,0
126.0,0
84.0,0
39.0,0
42.0,0
35.0,0
-2.0,0
-25.0,0
-39.0,0
-37.0,0
-4.0,0
-4.0,0
-32.0,0
-14.0,0
14.0,0
21.0,0
30.0,0
30.0,0
18.0,0
2.0,0
-7.0,0
4.0,0
28.0,0
30.0,0
2.0,0
-14.0,0
7.0,0
28.0,0
16.0,0
-4.0,0
4.0,0
23.0,0
7.0,0
-25.0,0
-16.0,0
28.0,0
44.0,0
14.0,0
4.0,0
18.0,0
18.0,0
7.0,0
-14.0,0
-18.0,0
14.0,0
25.0,0
-2.0,0
-7.0,0
7.0,0
11.0,0
25.0,0
35.0,0
23.0,0
0.0,0
-7.0,0
9.0,0
14.0,0
2.0,0
0.0,0
18.0,0
23.0,0
2.0,0
2.0,0
23.0,0
32.0,0
25.0,0
-2.0,0
-4.0,0
18.0,0
18.0,0
-2.0,0
-18.0,0
0.0,0
25.0,0
37.0,0
49.0,0
58.0,0
56.0,0
42.0,0
23.0,0
35.0,0
44.0,0
16.0,0
9.0,0
18.0,0
7.0,0
18.0,0
21.0,0
-25.0,0
117.0,0
605.0,0
922.0,1
422.0,0
-387.0,0
-525.0,0
-218.0,0
-119.0,0
-115.0,0
-21.0,0
14.0,0
-23.0,0
-28.0,0
-16.0,0
-9.0,0
14.0,0
32.0,0
37.0,0
39.0,0
44.0,0
46.0,0
46.0,0
51.0,0
65.0,0
93.0,0
117.0,0
110.0,0
100.0,0
126.0,0
152.0,0
145.0,0
124.0,0
124.0,0
145.0,0
159.0,0
145.0,0
122.0,0
105.0,0
91.0,0
72.0,0
63.0,0
44.0,0
16.0,0
7.0,0
14.0,0
11.0,0
23.0,0
25.0,0
9.0,0
4.0,0
7.0,0
11.0,0
16.0,0
11.0,0
0.0,0
-16.0,0
-2.0,0
25.0,0
11.0,0
-2.0,0
7.0,0
0.0,0
-4.0,0
-2.0,0
-14.0,0
-21.0,0
-9.0,0
0.0,0
-7.0,0
-7.0,0
4.0,0
9.0,0
7.0,0
-2.0,0
-11.0,0
-14.0,0
-4.0,0
9.0,0
23.0,0
37.0,0
58.0,0
49.0,0
16.0,0
16.0,0
25.0,0
18.0,0
23.0,0
21.0,0
-7.0,0
-21.0,0
9.0,0
-2.0,0
-65.0,0
72.0,0
591.0,0
1042.0,1
685.0,0
-208.0,0
-528.0,0
-234.0,0
-89.0,0
-107.0,0
-46.0,0
-16.0,0
-30.0,0
4.0,0
16.0,0
-11.0,0
4.0,0
39.0,0
39.0,0
28.0,0
25.0,0
39.0,0
75.0,0
89.0,0
70.0,0
65.0,0
91.0,0
124.0,0
138.0,0
124.0,0
124.0,0
154.0,0
169.0,0
131.0,0
107.0,0
122.0,0
103.0,0
63.0,0
46.0,0
44.0,0
39.0,0
14.0,0
-16.0,0
-28.0,0
-32.0,0
-39.0,0
-35.0,0
-18.0,0
-2.0,0
14.0,0
14.0,0
-4.0,0
-7.0,0
9.0,0
14.0,0
2.0,0
-7.0,0
-9.0,0
-2.0,0
-2.0,0
-14.0,0
-23.0,0
-14.0,0
2.0,0
-7.0,0
-30.0,0
-37.0,0
-18.0,0
14.0,0
21.0,0
4.0,0
-7.0,0
-9.0,0
2.0,0
21.0,0
37.0,0
58.0,0
46.0,0
7.0,0
16.0,0
51.0,0
51.0,0
28.0,0
-2.0,0
-28.0,0
-9.0,0
25.0,0
23.0,0
2.0,0
-37.0,0
-91.0,0
53.0,0
561.0,0
1000.0,1
666.0,0
-178.0,0
-476.0,0
-201.0,0
-82.0,0
-93.0,0
-28.0,0
-21.0,0
-51.0,0
-37.0,0
-39.0,0
-25.0,0
25.0,0
39.0,0
9.0,0
11.0,0
37.0,0
39.0,0
25.0,0
30.0,0
56.0,0
79.0,0
84.0,0
93.0,0
129.0,0
157.0,0
147.0,0
119.0,0
115.0,0
131.0,0
133.0,0
117.0,0
93.0,0
75.0,0
65.0,0
35.0,0
-21.0,0
-25.0,0
2.0,0
-7.0,0
-35.0,0
-37.0,0
-30.0,0
-23.0,0
7.0,0
25.0,0
16.0,0
4.0,0
7.0,0
37.0,0
77.0,0
53.0,0
-7.0,0
-2.0,0
32.0,0
16.0,0
-14.0,0
-11.0,0
4.0,0
11.0,0
25.0,0
30.0,0
14.0,0
-2.0,0
-7.0,0
-4.0,0
-14.0,0
-16.0,0
14.0,0
30.0,0
23.0,0
39.0,0
53.0,0
58.0,0
72.0,0
65.0,0
30.0,0
23.0,0
35.0,0
14.0,0
-7.0,0
2.0,0
14.0,0
28.0,0
28.0,0
-30.0,0
-98.0,0
4.0,0
422.0,0
889.0,1
739.0,0
-46.0,0
-455.0,0
-194.0,0
-42.0,0
-110.0,0
-70.0,0
-37.0,0
-89.0,0
-46.0,0
30.0,0
4.0,0
-46.0,0
-37.0,0
2.0,0
37.0,0
37.0,0
9.0,0
-18.0,0
-25.0,0
7.0,0
84.0,0
147.0,0
126.0,0
91.0,0
136.0,0
166.0,0
117.0,0
98.0,0
138.0,0
136.0,0
107.0,0
110.0,0
105.0,0
77.0,0
49.0,0
30.0,0
14.0,0
-23.0,0
-68.0,0
-65.0,0
-25.0,0
-9.0,0
-11.0,0
-7.0,0
4.0,0
7.0,0
-7.0,0
-14.0,0
-25.0,0
-53.0,0
-42.0,0
16.0,0
44.0,0
-9.0,0
-82.0,0
-75.0,0
-28.0,0
30.0,0
77.0,0
32.0,0
0.0,0
37.0,0
23.0,0
-44.0,0
-61.0,0
-16.0,0
28.0,0
18.0,0
-18.0,0
-32.0,0
-4.0,0
11.0,0
-9.0,0
-28.0,0
-21.0,0
0.0,0
7.0,0
-11.0,0
-7.0,0
9.0,0
-42.0,0
-72.0,0
150.0,0
619.0,0
784.0,1
211.0,0
-460.0,0
-467.0,0
-178.0,0
-117.0,0
-98.0,0
42.0,0
105.0,0
28.0,0
-11.0,0
11.0,0
23.0,0
49.0,0
82.0,0
89.0,0
53.0,0
30.0,0
56.0,0
70.0,0
82.0,0
115.0,0
110.0,0
103.0,0
152.0,0
211.0,0
223.0,0
176.0,0
152.0,0
192.0,0
199.0,0
131.0,0
46.0,0
11.0,0
98.0,0
197.0,0
129.0,0
4.0,0
0.0,0
32.0,0
14.0,0
28.0,0
77.0,0
70.0,0
39.0,0
32.0,0
44.0,0
53.0,0
56.0,0
49.0,0
32.0,0
14.0,0
-18.0,0
-21.0,0
0.0,0
-18.0,0
-28.0,0
7.0,0
16.0,0
4.0,0
14.0,0
23.0,0
16.0,0
14.0,0
14.0,0
-25.0,0
-65.0,0
-37.0,0
-7.0,0
-2.0,0
28.0,0
39.0,0
58.0,0
91.0,0
51.0,0
-39.0,0
37.0,0
467.0,0
936.0,1
739.0,0
-122.0,0
-608.0,0
-370.0,0
-159.0,0
-145.0,0
-44.0,0
-2.0,0
-58.0,0
-35.0,0
56.0,0
86.0,0
49.0,0
35.0,0
72.0,0
75.0,0
21.0,0
-14.0,0
46.0,0
133.0,0
131.0,0
126.0,0
194.0,0
246.0,0
237.0,0
213.0,0
220.0,0
225.0,0
204.0,0
178.0,0
169.0,0
180.0,0
143.0,0
28.0,0
37.0,0
126.0,0
23.0,0
-115.0,0
-51.0,0
7.0,0
-28.0,0
-9.0,0
32.0,0
23.0,0
7.0,0
16.0,0
9.0,0
-51.0,0
-103.0,0
-49.0,0
0.0,0
-30.0,0
14.0,0
91.0,0
93.0,0
105.0,0
72.0,0
4.0,0
51.0,0
77.0,0
-37.0,0
-84.0,0
-9.0,0
16.0,0
-39.0,0
-58.0,0
-18.0,0
14.0,0
21.0,0
23.0,0
18.0,0
-18.0,0
-79.0,0
-7.0,0
380.0,0
849.0,1
723.0,0
-42.0,0
-474.0,0
-220.0,0
0.0,0
-46.0,0
-35.0,0
44.0,0
42.0,0
14.0,0
14.0,0
-23.0,0
-65.0,0
-9.0,0
49.0,0
-18.0,0
-53.0,0
68.0,0
140.0,0
91.0,0
103.0,0
159.0,0
140.0,0
96.0,0
112.0,0
117.0,0
79.0,0
98.0,0
150.0,0
145.0,0
159.0,0
201.0,0
136.0,0
65.0,0
115.0,0
147.0,0
63.0,0
-9.0,0
7.0,0
-9.0,0
-56.0,0
-39.0,0
-51.0,0
-79.0,0
-25.0,0
11.0,0
11.0,0
25.0,0
11.0,0
7.0,0
28.0,0
-9.0,0
-56.0,0
-51.0,0
-58.0,0
-96.0,0
-82.0,0
-21.0,0
49.0,0
133.0,0
115.0,0
2.0,0
-28.0,0
9.0,0
23.0,0
9.0,0
2.0,0
28.0,0
30.0,0
-58.0,0
-44.0,0
352.0,0
871.0,1
772.0,0
-11.0,0
-495.0,0
-274.0,0
-53.0,0
-86.0,0
-58.0,0
-25.0,0
-63.0,0
-68.0,0
-75.0,0
-100.0,0
-63.0,0
-4.0,0
28.0,0
42.0,0
51.0,0
77.0,0
100.0,0
105.0,0
98.0,0
96.0,0
126.0,0
126.0,0
89.0,0
98.0,0
150.0,0
169.0,0
129.0,0
70.0,0
28.0,0
16.0,0
46.0,0
65.0,0
23.0,0
-18.0,0
-25.0,0
-30.0,0
-28.0,0
-28.0,0
-49.0,0
-96.0,0
-100.0,0
-23.0,0
18.0,0
-23.0,0
-51.0,0
-44.0,0
-9.0,0
53.0,0
84.0,0
28.0,0
-18.0,0
9.0,0
28.0,0
35.0,0
68.0,0
51.0,0
-44.0,0
-68.0,0
7.0,0
9.0,0
-61.0,0
-86.0,0
-82.0,0
-28.0,0
21.0,0
-58.0,0
-68.0,0
288.0,0
819.0,1
802.0,0
11.0,0
-617.0,0
-483.0,0
-190.0,0
-112.0,0
-63.0,0
-11.0,0
58.0,0
117.0,0
65.0,0
2.0,0
28.0,0
56.0,0
75.0,0
103.0,0
65.0,0
2.0,0
23.0,0
46.0,0
-7.0,0
-2.0,0
117.0,0
154.0,0
86.0,0
105.0,0
187.0,0
183.0,0
103.0,0
91.0,0
133.0,0
75.0,0
-32.0,0
-35.0,0
21.0,0
42.0,0
46.0,0
16.0,0
2.0,0
51.0,0
25.0,0
-49.0,0
-25.0,0
79.0,0
70.0,0
-77.0,0
-84.0,0
25.0,0
16.0,0
-37.0,0
-37.0,0
-18.0,0
-14.0,0
0.0,0
30.0,0
21.0,0
9.0,0
16.0,0
-46.0,0
-150.0,0
-119.0,0
11.0,0
28.0,0
9.0,0
79.0,0
96.0,0
-2.0,0
-84.0,0
65.0,0
568.0,0
990.0,1
575.0,0
-305.0,0
-528.0,0
-255.0,0
-145.0,0
-79.0,0
2.0,0
-37.0,0
-84.0,0
-39.0,0
4.0,0
4.0,0
9.0,0
-14.0,0
-32.0,0
-2.0,0
-2.0,0
-7.0,0
49.0,0
96.0,0
28.0,0
-11.0,0
115.0,0
213.0,0
185.0,0
173.0,0
173.0,0
145.0,0
147.0,0
169.0,0
143.0,0
75.0,0
11.0,0
7.0,0
51.0,0
25.0,0
-77.0,0
-79.0,0
16.0,0
30.0,0
-14.0,0
-21.0,0
-30.0,0
-72.0,0
-110.0,0
-89.0,0
-7.0,0
30.0,0
53.0,0
115.0,0
138.0,0
103.0,0
58.0,0
44.0,0
42.0,0
46.0,0
70.0,0
39.0,0
-39.0,0
-51.0,0
-28.0,0
-51.0,0
-42.0,0
14.0,0
4.0,0
-70.0,0
-152.0,0
-82.0,0
347.0,0
845.0,1
657.0,0
-100.0,0
-375.0,0
-96.0,0
28.0,0
11.0,0
16.0,0
-28.0,0
-32.0,0
16.0,0
7.0,0
-68.0,0
-115.0,0
-65.0,0
4.0,0
-46.0,0
-79.0,0
46.0,0
100.0,0
39.0,0
53.0,0
133.0,0
112.0,0
-25.0,0
-63.0,0
44.0,0
124.0,0
206.0,0
279.0,0
150.0,0
46.0,0
140.0,0
169.0,0
117.0,0
49.0,0
-82.0,0
-115.0,0
-44.0,0
0.0,0
23.0,0
-28.0,0
-89.0,0
-11.0,0
46.0,0
11.0,0
44.0,0
79.0,0
-25.0,0
-115.0,0
-112.0,0
-107.0,0
-75.0,0
4.0,0
119.0,0
180.0,0
86.0,0
-9.0,0
-16.0,0
-2.0,0
61.0,0
124.0,0
72.0,0
-39.0,0
-63.0,0
32.0,0
4.0,0
-126.0,0
100.0,0
687.0,0
915.0,1
335.0,0
-314.0,0
-291.0,0
-72.0,0
-119.0,0
-178.0,0
-140.0,0
-117.0,0
-147.0,0
-154.0,0
7.0,0
169.0,0
100.0,0
21.0,0
42.0,0
79.0,0
93.0,0
0.0,0
-86.0,0
-61.0,0
-9.0,0
32.0,0
82.0,0
93.0,0
56.0,0
63.0,0
140.0,0
164.0,0
100.0,0
93.0,0
112.0,0
42.0,0
-39.0,0
-63.0,0
-65.0,0
-89.0,0
-150.0,0
-68.0,0
194.0,0
307.0,0
183.0,0
89.0,0
35.0,0
-86.0,0
-126.0,0
-70.0,0
-14.0,0
0.0,0
-25.0,0
-2.0,0
61.0,0
46.0,0
-7.0,0
49.0,0
75.0,0
-65.0,0
-119.0,0
-25.0,0
23.0,0
-25.0,0
-70.0,0
-37.0,0
72.0,0
157.0,0
32.0,0
-49.0,0
251.0,0
723.0,0
763.0,1
124.0,0
-392.0,0
-274.0,0
-107.0,0
-166.0,0
-194.0,0
-96.0,0
-14.0,0
-11.0,0
-11.0,0
-21.0,0
-93.0,0
-176.0,0
-147.0,0
-44.0,0
16.0,0
25.0,0
119.0,0
316.0,0
288.0,0
44.0,0
39.0,0
192.0,0
150.0,0
63.0,0
93.0,0
89.0,0
49.0,0
112.0,0
138.0,0
56.0,0
70.0,0
112.0,0
58.0,0
16.0,0
-9.0,0
-49.0,0
-82.0,0
-143.0,0
-169.0,0
-51.0,0
103.0,0
96.0,0
46.0,0
82.0,0
93.0,0
112.0,0
187.0,0
183.0,0
61.0,0
-68.0,0
-96.0,0
-9.0,0
28.0,0
-30.0,0
-16.0,0
18.0,0
-49.0,0
-122.0,0
-91.0,0
11.0,0
65.0,0
44.0,0
-9.0,0
-105.0,0
-18.0,0
537.0,0
1089.0,1
699.0,0
-265.0,0
-502.0,0
-159.0,0
-91.0,0
-75.0,0
96.0,0
44.0,0
-126.0,0
-105.0,0
-35.0,0
-89.0,0
-150.0,0
-65.0,0
56.0,0
42.0,0
-77.0,0
-159.0,0
-63.0,0
100.0,0
122.0,0
91.0,0
136.0,0
140.0,0
119.0,0
147.0,0
119.0,0
61.0,0
89.0,0
133.0,0
93.0,0
58.0,0
89.0,0
82.0,0
25.0,0
23.0,0
4.0,0
-75.0,0
-103.0,0
-68.0,0
-21.0,0
-11.0,0
-39.0,0
-25.0,0
25.0,0
16.0,0
7.0,0
79.0,0
115.0,0
44.0,0
14.0,0
63.0,0
77.0,0
79.0,0
93.0,0
58.0,0
4.0,0
-35.0,0
-2.0,0
46.0,0
-93.0,0
-171.0,0
4.0,0
30.0,0
-126.0,0
-39.0,0
415.0,0
889.0,1
694.0,0
-124.0,0
-478.0,0
-147.0,0
28.0,0
-140.0,0
-234.0,0
-75.0,0
119.0,0
122.0,0
30.0,0
30.0,0
72.0,0
75.0,0
56.0,0
-46.0,0
-119.0,0
-44.0,0
-25.0,0
-65.0,0
32.0,0
133.0,0
91.0,0
58.0,0
107.0,0
133.0,0
105.0,0
91.0,0
89.0,0
25.0,0
-44.0,0
-21.0,0
32.0,0
44.0,0
75.0,0
129.0,0
105.0,0
4.0,0
-4.0,0
65.0,0
49.0,0
-39.0,0
-103.0,0
-100.0,0
2.0,0
140.0,0
145.0,0
65.0,0
-18.0,0
-61.0,0
18.0,0
65.0,0
-4.0,0
-23.0,0
-32.0,0
-103.0,0
-35.0,0
105.0,0
84.0,0
-4.0,0
-4.0,0
82.0,0
117.0,0
4.0,0
-138.0,0
-49.0,0
476.0,0
979.0,1
591.0,0
-246.0,0
-382.0,0
-96.0,0
-86.0,0
-122.0,0
-21.0,0
46.0,0
2.0,0
-89.0,0
-61.0,0
23.0,0
-4.0,0
-112.0,0
-211.0,0
-138.0,0
131.0,0
213.0,0
25.0,0
-44.0,0
39.0,0
105.0,0
115.0,0
103.0,0
119.0,0
115.0,0
115.0,0
166.0,0
204.0,0
157.0,0
46.0,0
-11.0,0
56.0,0
117.0,0
53.0,0
25.0,0
49.0,0
-35.0,0
-84.0,0
-7.0,0
9.0,0
-96.0,0
-171.0,0
-61.0,0
154.0,0
147.0,0
-25.0,0
44.0,0
178.0,0
65.0,0
-35.0,0
63.0,0
178.0,0
164.0,0
72.0,0
-9.0,0
-35.0,0
2.0,0
0.0,0
-44.0,0
-9.0,0
18.0,0
-46.0,0
-126.0,0
-70.0,0
307.0,0
866.0,0
903.0,1
185.0,0
-396.0,0
-359.0,0
-213.0,0
-131.0,0
32.0,0
103.0,0
-4.0,0
-96.0,0
-75.0,0
-25.0,0
42.0,0
96.0,0
49.0,0
4.0,0
61.0,0
119.0,0
51.0,0
-65.0,0
-25.0,0
79.0,0
30.0,0
-105.0,0
-42.0,0
199.0,0
267.0,0
169.0,0
136.0,0
103.0,0
-11.0,0
-61.0,0
21.0,0
143.0,0
154.0,0
42.0,0
-39.0,0
-28.0,0
110.0,0
187.0,0
39.0,0
-39.0,0
46.0,0
98.0,0
68.0,0
-63.0,0
-107.0,0
75.0,0
171.0,0
56.0,0
-28.0,0
14.0,0
63.0,0
49.0,0
35.0,0
28.0,0
-30.0,0
-72.0,0
-2.0,0
18.0,0
-82.0,0
-42.0,0
86.0,0
42.0,0
-122.0,0
11.0,0
676.0,0
1051.0,1
455.0,0
-300.0,0
-377.0,0
-171.0,0
-206.0,0
-206.0,0
-21.0,0
9.0,0
-32.0,0
14.0,0
11.0,0
2.0,0
28.0,0
9.0,0
-49.0,0
-86.0,0
-51.0,0
-35.0,0
-53.0,0
98.0,0
288.0,0
230.0,0
129.0,0
180.0,0
211.0,0
115.0,0
-39.0,0
-79.0,0
16.0,0
42.0,0
86.0,0
131.0,0
46.0,0
46.0,0
79.0,0
11.0,0
-42.0,0
-28.0,0
-4.0,0
-65.0,0
-197.0,0
-166.0,0
46.0,0
124.0,0
-7.0,0
-51.0,0
98.0,0
206.0,0
157.0,0
72.0,0
23.0,0
-18.0,0
-53.0,0
-44.0,0
-39.0,0
-16.0,0
42.0,0
9.0,0
-75.0,0
-65.0,0
49.0,0
103.0,0
-32.0,0
-143.0,0
7.0,0
420.0,0
734.0,1
399.0,0
-286.0,0
-389.0,0
-42.0,0
25.0,0
-79.0,0
-32.0,0
35.0,0
58.0,0
53.0,0
-32.0,0
-77.0,0
-42.0,0
-49.0,0
-9.0,0
56.0,0
2.0,0
-18.0,0
46.0,0
49.0,0
65.0,0
119.0,0
86.0,0
58.0,0
61.0,0
2.0,0
-16.0,0
37.0,0
75.0,0
131.0,0
208.0,0
197.0,0
150.0,0
157.0,0
103.0,0
44.0,0
65.0,0
14.0,0
-96.0,0
-133.0,0
-103.0,0
-35.0,0
58.0,0
53.0,0
-35.0,0
-2.0,0
89.0,0
68.0,0
21.0,0
14.0,0
-11.0,0
-63.0,0
-107.0,0
-105.0,0
-44.0,0
42.0,0
147.0,0
152.0,0
56.0,0
51.0,0
77.0,0
77.0,0
42.0,0
-96.0,0
44.0,0
572.0,0
734.0,1
220.0,0
-267.0,0
-230.0,0
-46.0,0
-75.0,0
-100.0,0
2.0,0
30.0,0
-46.0,0
-89.0,0
-119.0,0
-164.0,0
-103.0,0
23.0,0
44.0,0
16.0,0
35.0,0
58.0,0
61.0,0
112.0,0
187.0,0
147.0,0
98.0,0
140.0,0
129.0,0
68.0,0
89.0,0
107.0,0
49.0,0
16.0,0
56.0,0
96.0,0
96.0,0
79.0,0
37.0,0
4.0,0
-2.0,0
-70.0,0
-107.0,0
-53.0,0
-35.0,0
42.0,0
192.0,0
161.0,0
25.0,0
-9.0,0
21.0,0
86.0,0
161.0,0
133.0,0
18.0,0
-63.0,0
-93.0,0
-84.0,0
-30.0,0
53.0,0
100.0,0
103.0,0
72.0,0
-28.0,0
-86.0,0
-16.0,0
-51.0,0
-173.0,0
157.0,0
798.0,1
786.0,0
16.0,0
-504.0,0
-413.0,0
-197.0,0
-16.0,0
164.0,0
187.0,0
61.0,0
9.0,0
35.0,0
-9.0,0
-30.0,0
-7.0,0
-79.0,0
-68.0,0
86.0,0
89.0,0
21.0,0
49.0,0
44.0,0
37.0,0
89.0,0
103.0,0
115.0,0
140.0,0
82.0,0
-7.0,0
-46.0,0
-63.0,0
44.0,0
220.0,0
183.0,0
103.0,0
166.0,0
136.0,0
46.0,0
72.0,0
2.0,0
-131.0,0
-61.0,0
9.0,0
-2.0,0
44.0,0
30.0,0
-25.0,0
9.0,0
39.0,0
28.0,0
39.0,0
46.0,0
23.0,0
7.0,0
7.0,0
-11.0,0
-68.0,0
-70.0,0
23.0,0
25.0,0
-61.0,0
-37.0,0
89.0,0
150.0,0
107.0,0
265.0,0
598.0,1
429.0,0
-199.0,0
-436.0,0
-234.0,0
-68.0,0
-7.0,0
28.0,0
84.0,0
70.0,0
-39.0,0
-4.0,0
51.0,0
-58.0,0
-89.0,0
-16.0,0
-2.0,0
