time,ppg
1764027234439,63.574678
1764027234470,63.612133
1764027234501,63.672719
1764027234532,63.689399
1764027234563,63.662459
1764027234590,63.637114
1764027234622,63.627771
1764027234655,63.623305
1764027234692,63.664217
1764027234725,63.740767
1764027234766,63.830526
1764027234808,63.907245
1764027234834,63.940774
1764027234874,63.97791
1764027234914,64.082572
1764027234940,64.048028
1764027234974,64.158035
1764027235006,64.259533
1764027235039,64.041465
1764027235074,63.621078
1764027235112,63.37454
1764027235135,63.32594
1764027235167,63.452321
1764027235201,63.53919
1764027235240,63.679334
1764027235270,63.808371
1764027235304,63.908216
1764027235337,64.078308
1764027235376,64.184513
1764027235405,64.226089
1764027235436,64.234741
1764027235475,64.253589
1764027235501,64.29131
1764027235532,64.255399
1764027235563,64.364931
1764027235597,64.447067
1764027235631,64.511175
1764027235667,64.552093
1764027235696,64.571384
1764027235726,64.576189
1764027235762,64.574913
1764027235801,64.575818
1764027235836,64.577341
1764027235866,64.423453
1764027235899,63.906386
1764027235936,63.613318
1764027235966,63.515414
1764027235995,63.635733
1764027236027,63.816613
1764027236061,63.909824
1764027236097,64.041179
1764027236129,64.227899
1764027236162,64.343974
1764027236197,64.457373
1764027236227,64.545739
1764027236262,64.590342
1764027236295,64.650968
1764027236330,64.706209
1764027236366,64.785493
1764027236402,64.840064
1764027236431,64.868749
1764027236466,64.921289
1764027236496,64.975423
1764027236531,64.892213
1764027236563,64.958567
1764027236598,64.905045
1764027236636,64.881093
1764027236672,64.867499
1764027236700,64.869823
1764027236728,64.905703
1764027236763,64.730799
1764027236793,64.240295
1764027236824,63.980612
1764027236860,63.908652
1764027236894,64.045026
1764027236928,64.223524
1764027236963,64.472223
1764027237007,64.634223
1764027237037,64.645102
1764027237071,64.658429
1764027237095,64.673351
1764027237130,64.704692
1764027237163,64.725975
1764027237200,64.74729
1764027237229,64.776242
1764027237263,64.788039
1764027237298,64.788189
1764027237328,64.774224
1764027237365,64.771151
1764027237402,64.731782
1764027237437,64.751483
1764027237471,64.781411
1764027237500,64.799634
1764027237537,64.812499
1764027237571,64.841041
1764027237615,64.843144
1764027237647,64.430621
1764027237677,64.033939
1764027237706,63.811119
1764027237744,63.819966
1764027237772,64.028412
1764027237803,64.24728
1764027237836,64.538304
1764027237872,64.657049
1764027237909,64.78371
1764027237938,64.895976
1764027237970,64.934928
1764027238020,64.949609
1764027238047,64.951621
1764027238077,64.967897
1764027238117,64.977578
1764027238148,65.001471
1764027238182,64.999642
1764027238212,64.970078
1764027238245,64.955468
1764027238277,64.953255
1764027238303,64.922083
1764027238334,64.891093
1764027238368,64.88399
1764027238397,64.870116
1764027238435,64.852453
1764027238470,64.853085
1764027238512,64.511631
1764027238532,64.138634
1764027238575,63.97192
1764027238611,64.021354
1764027238634,64.202169
1764027238670,64.392216
1764027238699,64.520296
1764027238734,64.627035
1764027238768,64.727121
1764027238802,64.815617
1764027238837,64.868528
1764027238864,64.900077
1764027238896,64.934798
1764027238937,64.972851
1764027238966,65.003594
1764027238999,65.059746
1764027239032,65.082507
1764027239072,65.100463
1764027239100,65.110632
1764027239131,65.13463
1764027239171,65.170678
1764027239202,65.192924
1764027239231,65.208341
1764027239271,65.244513
1764027239300,65.271069
1764027239339,65.302137
1764027239381,65.263153
1764027239411,64.861659
1764027239432,64.518838
1764027239468,64.367581
1764027239502,64.414996
1764027239535,64.517393
1764027239566,64.608839
1764027239609,64.685382
1764027239643,64.73464
1764027239667,64.793775
1764027239703,64.845396
1764027239729,64.893958
1764027239769,64.928873
1764027239802,64.955156
1764027239830,64.983587
1764027239870,65.018705
1764027239896,65.055977
1764027239927,65.111147
1764027239961,65.166785
1764027239993,65.204656
1764027240027,65.219871
1764027240063,65.215001
1764027240094,65.20532
1764027240130,65.206017
1764027240163,65.200424
1764027240194,65.194676
1764027240229,65.179565
1764027240270,64.879726
1764027240297,64.562263
1764027240332,64.44234
1764027240370,64.521123
1764027240399,64.629919
