time,ppg
1753556311215,94.474645
1753556311249,94.469808
1753556311283,95.077357
1753556311312,95.145776
1753556311349,95.193237
1753556311377,94.577777
1753556311411,94.439059
1753556311445,93.952741
1753556311475,93.741756
1753556311507,93.945195
1753556311538,93.978548
1753556311573,94.499886
1753556311606,95.289357
1753556311641,95.393271
1753556311673,94.613057
1753556311707,94.56126
1753556311739,94.714477
1753556311772,95.246883
1753556311807,95.266551
1753556311841,95.400914
1753556311875,94.851503
1753556311906,94.872187
1753556311939,94.812095
1753556311975,94.878508
1753556312008,95.573552
1753556312042,95.535954
1753556312072,95.522608
1753556312107,95.099688
1753556312140,95.057858
1753556312174,95.0892
1753556312211,95.246818
1753556312242,95.169415
1753556312275,94.666482
1753556312306,94.770415
1753556312339,93.92914
1753556312374,94.242469
1753556312405,94.153758
1753556312437,93.523513
1753556312472,94.309266
1753556312506,94.346936
1753556312540,94.391643
1753556312574,94.421819
1753556312607,94.862584
1753556312641,94.840917
1753556312682,94.763963
1753556312709,94.785825
1753556312738,94.189838
1753556312772,94.218804
1753556312808,94.174519
1753556312838,94.658793
1753556312872,94.697824
1753556312908,95.311219
1753556312938,95.260575
1753556312972,95.282945
1753556313007,94.67311
1753556313039,94.588174
1753556313072,94.655219
1753556313107,94.714953
1753556313138,94.673364
1753556313171,94.685024
1753556313208,94.801932
1753556313240,94.719568
1753556313272,94.823951
1753556313307,94.877935
1753556313339,94.473349
1753556313374,94.152761
1753556313409,94.149591
1753556313450,94.215203
1753556313475,95.506598
1753556313503,95.716619
1753556313537,95.696853
1753556313571,95.664145
1753556313609,95.692615
1753556313641,95.534164
1753556313674,94.909342
1753556313707,94.914342
1753556313739,94.37122
1753556313772,94.965722
1753556313805,94.428082
1753556313841,94.530707
1753556313874,94.517861
1753556313906,94.573558
1753556313939,94.592191
1753556313979,94.603155
1753556314008,94.633884
1753556314039,94.619568
1753556314071,94.718084
1753556314107,94.768306
1753556314137,94.699979
1753556314172,94.802115
1753556314207,94.904752
1753556314238,94.642628
1753556314273,94.236798
1753556314307,94.234136
1753556314337,94.244696
1753556314372,95.317443
1753556314406,95.620681
1753556314438,95.797108
1753556314471,95.605271
1753556314506,95.666339
1753556314536,95.718637
1753556314569,95.61572
1753556314603,95.505218
1753556314639,95.685812
1753556314673,95.249201
1753556314703,95.17073
1753556314740,95.174051
1753556314774,95.346604
1753556314807,95.347978
1753556314838,95.226948
1753556314873,95.37051
1753556314906,95.511611
1753556314937,95.401982
1753556314972,95.43635
1753556315003,95.4979
1753556315038,95.585316
1753556315073,94.95317
1753556315104,95.013086
1753556315135,95.02071
1753556315172,94.569652
1753556315202,93.747199
1753556315235,93.677159
1753556315272,93.835696
1753556315302,94.996712
1753556315337,95.646808
1753556315373,95.79162
1753556315405,95.139513
1753556315440,95.021667
1753556315472,94.987695
1753556315503,95.083894
1753556315535,94.467646
1753556315572,94.404938
1753556315602,94.482835
1753556315647,94.610577
1753556315672,94.541293
1753556315703,94.488597
1753556315738,94.59182
1753556315774,94.553168
1753556315805,94.552146
1753556315838,94.651248
1753556315873,94.602823
1753556315912,94.662172
